epoch,categorical_accuracy,loss,lr,val_categorical_accuracy,val_loss
0,0.05276350677013397,280.2516784667969,4e-06,0.050738465040922165,246.50244140625
1,0.05389327183365822,215.51388549804688,4e-06,0.0490424707531929,186.62661743164062
2,0.05738848075270653,160.39654541015625,4e-06,0.05137446150183678,135.95301818847656
3,0.06114847585558891,114.27665710449219,4e-06,0.050314463675022125,94.15985107421875
4,0.06995710730552673,76.70657348632812,4e-06,0.055967777967453,60.91788101196289
5,0.08905717730522156,47.32151794433594,4e-06,0.05017313361167908,35.81326675415039
6,0.14309166371822357,25.83126449584961,4e-06,0.0502437986433506,18.703123092651367
7,0.298363596200943,12.327699661254883,4e-06,0.09702494740486145,14.242259979248047
8,0.4135112762451172,6.314090251922607,4e-06,0.06875839084386826,14.793615341186523
9,0.4569542407989502,4.0915703773498535,4e-06,0.051162462681531906,24.215850830078125
10,0.4825151264667511,3.145529270172119,4e-06,0.06381174176931381,20.038217544555664
11,0.507599413394928,2.6239659786224365,2e-06,0.0833156630396843,13.729836463928223
12,0.515260636806488,2.3944091796875,2e-06,0.10423291474580765,10.604551315307617
13,0.5240692496299744,2.213000535964966,2e-06,0.12444350123405457,7.688901901245117
14,0.5328425765037537,2.102484703063965,2e-06,0.1398487687110901,8.469947814941406
15,0.5377500057220459,2.0147972106933594,2e-06,0.09702494740486145,10.67409896850586
16,0.543239951133728,1.9471406936645508,2e-06,0.07087838649749756,12.899499893188477
17,0.5508481860160828,1.861535906791687,1e-06,0.1946858912706375,6.8911213874816895
18,0.554466962814331,1.8127326965332031,1e-06,0.11568087339401245,9.619640350341797
19,0.555790901184082,1.7818645238876343,1e-06,0.2548229694366455,5.226467132568359
20,0.5589683651924133,1.7575962543487549,1e-06,0.20839516818523407,6.217384338378906
21,0.5598157048225403,1.746522068977356,1e-06,0.292982816696167,4.37063455581665
22,0.5605394840240479,1.7408260107040405,1e-06,0.29227617383003235,4.678262710571289
23,0.5625518560409546,1.7286133766174316,1e-06,0.30308812856674194,4.563846111297607
24,0.5644053816795349,1.7170839309692383,1e-06,0.1588580310344696,8.18921184539795
25,0.5664177536964417,1.6913819313049316,5e-07,0.4540315270423889,2.5572726726531982
26,0.5675122141838074,1.680898904800415,5e-07,0.33347466588020325,3.86751651763916
27,0.566947340965271,1.6761881113052368,5e-07,0.3426612913608551,3.3841612339019775
28,0.5676357746124268,1.6730443239212036,5e-07,0.4236449599266052,2.700084924697876
29,0.5704072713851929,1.6627131700515747,2.5e-07,0.4177796542644501,2.63638973236084
30,0.5720842480659485,1.6538141965866089,2.5e-07,0.4533248543739319,2.5135159492492676
31,0.5711486339569092,1.652174711227417,2.5e-07,0.5044873356819153,2.127789258956909
32,0.5723313689231873,1.6482863426208496,2.5e-07,0.5201752781867981,1.9697937965393066
33,0.5718017816543579,1.6486618518829346,2.5e-07,0.5042046308517456,2.100590705871582
34,0.5718547701835632,1.6463006734848022,2.5e-07,0.518761932849884,1.9057117700576782
35,0.5722607374191284,1.6398398876190186,2.5e-07,0.5086566209793091,1.9726189374923706
36,0.5729138851165771,1.639236330986023,2.5e-07,0.4964313507080078,2.04966402053833
37,0.5731080770492554,1.6337547302246094,2.5e-07,0.5348032116889954,1.9429410696029663
38,0.5740436911582947,1.627764105796814,1.25e-07,0.5425058007240295,1.8152201175689697
39,0.5753146409988403,1.6266971826553345,1.25e-07,0.5516924858093262,1.7854605913162231
40,0.5748027563095093,1.6258423328399658,1.25e-07,0.5128965973854065,1.9552375078201294
41,0.5744320154190063,1.6246728897094727,1.25e-07,0.5334605574607849,1.8214060068130493
42,0.5744850039482117,1.6212178468704224,1.25e-07,0.5610910654067993,1.736759066581726
43,0.5753146409988403,1.6219022274017334,1.25e-07,0.556568443775177,1.7681187391281128
44,0.5741848945617676,1.6197073459625244,1.25e-07,0.5487951636314392,1.7725517749786377
45,0.5759677886962891,1.6192609071731567,1.25e-07,0.561373770236969,1.7417054176330566
46,0.5749968886375427,1.6168206930160522,6.25e-08,0.5867429971694946,1.6277177333831787
47,0.5763208270072937,1.6147353649139404,6.25e-08,0.5939509868621826,1.5807138681411743
48,0.575455904006958,1.6138349771499634,6.25e-08,0.59218430519104,1.5870040655136108
49,0.5770975947380066,1.612095594406128,6.25e-08,0.5935976505279541,1.572898030281067
50,0.5764444470405579,1.6132659912109375,6.25e-08,0.5831390023231506,1.616948127746582
51,0.5758442282676697,1.6107416152954102,6.25e-08,0.589569628238678,1.6060383319854736
52,0.576409101486206,1.6117697954177856,6.25e-08,0.5956469774246216,1.5704749822616577
53,0.575049877166748,1.609290361404419,6.25e-08,0.5793936848640442,1.636643409729004
54,0.5762678980827332,1.6116210222244263,6.25e-08,0.580665647983551,1.6222001314163208
55,0.5763031840324402,1.6091291904449463,6.25e-08,0.587873637676239,1.6025540828704834
56,0.5760913491249084,1.6075676679611206,3.125e-08,0.6046215891838074,1.5363683700561523
57,0.5764973759651184,1.6047765016555786,3.125e-08,0.6017242670059204,1.5404102802276611
58,0.5763208270072937,1.604648232460022,3.125e-08,0.6063175797462463,1.528023600578308
59,0.5767092108726501,1.6066232919692993,3.125e-08,0.6066709160804749,1.5287444591522217
60,0.5771858096122742,1.6054446697235107,3.125e-08,0.6044095754623413,1.5463454723358154
61,0.5779448747634888,1.6051275730133057,3.125e-08,0.6020069122314453,1.5356405973434448
62,0.5769916772842407,1.605340838432312,1.5625e-08,0.6073068976402283,1.5225380659103394
63,0.5773270726203918,1.6023799180984497,1.5625e-08,0.6058229207992554,1.5242090225219727
64,0.5761443376541138,1.605487585067749,1.5625e-08,0.6043389439582825,1.5295681953430176
65,0.5766209363937378,1.6042324304580688,1.5625e-08,0.6058229207992554,1.5284905433654785
66,0.5766209363937378,1.6044747829437256,7.8125e-09,0.6082962155342102,1.520646095275879
67,0.577733039855957,1.6028058528900146,7.8125e-09,0.6072362661361694,1.5217119455337524
68,0.578986406326294,1.601439356803894,7.8125e-09,0.6066709160804749,1.5213278532028198
69,0.5770446062088013,1.6026514768600464,7.8125e-09,0.6086495518684387,1.5210375785827637
70,0.5759501457214355,1.6041063070297241,3.90625e-09,0.6083669066429138,1.519513487815857
71,0.5775035619735718,1.6026921272277832,3.90625e-09,0.6082962155342102,1.5193815231323242
72,0.5772387981414795,1.601863145828247,3.90625e-09,0.6078722476959229,1.519279956817627
73,0.5781214237213135,1.603174090385437,3.90625e-09,0.6077309250831604,1.5193586349487305
74,0.5775741934776306,1.6002271175384521,3.90625e-09,0.6070948839187622,1.5190176963806152
75,0.5767621397972107,1.6023774147033691,3.90625e-09,0.6082962155342102,1.5190887451171875
